Customer_ID,Age,Gender,Total_Spend,Average_Order_Value,Purchase_Frequency,Last_Purchase_Days,Customer_Rating,Complaint_Raised,Return_Count,Churn
C01764,48,0,4490,449.0,10,14,3,1,1,0
C01765,49,1,4776,398.0,12,55,1,0,3,0
C01766,22,1,936,468.0,2,3,3,0,2,0
C01767,57,1,1256,628.0,2,113,3,1,5,1
C01768,20,1,2022,674.0,3,110,3,1,0,0
C01769,40,1,2730,455.0,6,62,4,0,1,0
C01770,23,1,960,480.0,2,99,3,0,3,0
C01771,22,1,5677,811.0,7,68,4,1,4,1
C01772,52,0,3060,340.0,9,63,1,0,4,0
C01773,50,0,838,419.0,2,12,5,0,5,0
C01774,34,0,1308,654.0,2,38,4,1,1,0
C01775,60,0,5272,659.0,8,22,4,0,3,0
C01776,56,0,3598,514.0,7,13,4,0,4,0
C01777,57,0,1878,313.0,6,102,2,1,5,1
C01778,51,0,3305,661.0,5,23,3,1,4,1
C01779,31,1,334,334.0,1,67,1,1,1,1
C01780,46,1,2958,493.0,6,44,5,1,3,1
C01781,56,0,6903,767.0,9,60,1,0,0,0
C01782,35,1,3045,435.0,7,101,4,0,3,0
C01783,21,1,4620,770.0,6,5,5,0,4,0
C01784,36,0,1596,532.0,3,89,1,1,3,1
C01785,51,0,3006,501.0,6,11,2,1,0,0
C01786,30,1,1058,529.0,2,50,1,0,1,0
C01787,37,1,3492,873.0,4,23,2,0,0,0
C01788,36,0,472,472.0,1,10,4,0,2,0
C01789,26,1,6396,533.0,12,26,4,1,4,1
C01790,51,1,2764,691.0,4,43,3,0,5,0
C01791,25,0,951,317.0,3,35,3,0,4,0
C01792,58,1,320,320.0,1,99,3,0,2,0
C01793,19,1,4578,763.0,6,17,1,0,2,0
C01794,37,0,2814,469.0,6,15,1,0,5,0
C01795,52,0,4581,509.0,9,2,1,1,2,1
C01796,54,0,2444,611.0,4,101,4,1,3,1
C01797,28,1,4888,611.0,8,57,4,0,0,0
C01798,25,0,5330,533.0,10,92,1,0,2,0
C01799,42,0,1864,466.0,4,99,2,1,2,1
C01800,53,0,8943,813.0,11,62,4,1,5,1
C01801,32,0,2373,791.0,3,4,4,1,4,1
C01802,28,1,2264,566.0,4,26,2,1,3,1
C01803,34,1,5423,493.0,11,113,5,1,2,1
C01804,28,0,3630,726.0,5,77,3,0,1,0
C01805,31,1,3006,501.0,6,55,3,1,5,1
C01806,36,0,382,382.0,1,119,2,1,1,1
C01807,45,1,3717,413.0,9,16,2,0,4,0
C01808,29,1,2840,710.0,4,15,4,1,3,1
C01809,47,0,842,842.0,1,110,4,0,3,0
C01810,23,0,2709,301.0,9,116,1,1,0,0
C01811,45,0,5508,459.0,12,86,4,0,2,0
C01812,34,0,870,435.0,2,97,2,1,1,1
C01813,39,1,2072,518.0,4,64,1,0,1,0
C01814,59,0,346,346.0,1,97,5,0,0,0
C01815,51,0,5064,633.0,8,61,1,1,0,0
C01816,53,0,1008,336.0,3,25,3,1,5,1
C01817,56,0,7535,685.0,11,38,3,1,0,0
C01818,58,0,6352,794.0,8,61,4,0,0,0
C01819,56,0,3870,645.0,6,77,4,0,0,0
C01820,31,0,5225,475.0,11,81,4,1,5,1
C01821,58,1,950,475.0,2,21,4,1,0,0
C01822,39,1,1492,746.0,2,82,4,1,3,1
C01823,57,0,3054,509.0,6,119,5,0,3,0
C01824,37,1,1456,728.0,2,1,1,0,2,0
C01825,54,1,508,508.0,1,88,4,1,2,1
C01826,39,1,6744,843.0,8,3,5,0,1,0
C01827,33,1,2895,579.0,5,109,5,0,1,0
C01828,45,0,2145,715.0,3,10,2,0,4,0
C01829,37,0,3192,399.0,8,116,2,0,2,0
C01830,58,0,4280,428.0,10,34,2,1,1,0
C01831,28,0,9192,766.0,12,12,2,1,5,1
C01832,27,0,325,325.0,1,70,3,1,1,0
C01833,27,1,2804,701.0,4,118,2,0,1,0
C01834,57,0,4923,547.0,9,30,1,0,2,0
C01835,32,1,895,895.0,1,17,4,1,1,0
C01836,35,0,1640,820.0,2,21,2,1,1,0
C01837,28,1,2835,567.0,5,75,4,0,3,0
C01838,40,1,3460,346.0,10,61,2,1,5,1
C01839,23,1,1492,373.0,4,52,5,0,4,0
C01840,25,1,4410,490.0,9,57,2,0,3,0
C01841,21,1,1588,397.0,4,104,5,1,3,1
C01842,40,0,1552,776.0,2,116,4,1,2,1
C01843,37,0,9735,885.0,11,7,3,1,2,1
C01844,33,1,410,410.0,1,76,1,1,0,1
C01845,20,1,7550,755.0,10,41,4,1,4,1
C01846,30,0,910,455.0,2,94,1,0,5,1
C01847,52,1,1884,314.0,6,46,2,1,5,1
C01848,38,0,3948,564.0,7,43,1,0,0,0
C01849,41,1,795,795.0,1,61,4,1,1,0
C01850,39,1,1119,373.0,3,32,5,1,5,1
C01851,54,1,3906,651.0,6,88,3,0,5,0
C01852,58,1,4266,711.0,6,14,4,0,2,0
C01853,20,0,4200,350.0,12,37,2,1,1,0
C01854,31,0,509,509.0,1,118,3,0,2,0
C01855,50,1,1416,472.0,3,87,1,0,2,1
C01856,24,1,1996,499.0,4,102,3,0,2,0
C01857,47,0,8172,681.0,12,43,5,0,5,0
C01858,34,0,4280,856.0,5,68,4,0,1,0
C01859,53,1,5408,676.0,8,73,3,0,4,0
C01860,40,1,7830,783.0,10,81,4,0,3,0
C01861,37,1,6350,635.0,10,59,4,0,0,0
C01862,19,0,1494,498.0,3,60,3,0,4,0
C01863,25,0,1810,362.0,5,113,4,1,3,1
C01864,21,1,6220,622.0,10,88,2,1,5,1
C01865,41,0,5080,508.0,10,109,3,0,0,0
C01866,19,0,2036,509.0,4,117,3,1,0,0
C01867,45,1,2709,387.0,7,108,3,1,3,1
C01868,56,1,4120,824.0,5,29,2,0,0,0
C01869,47,0,5790,579.0,10,58,4,1,1,0
C01870,24,0,6760,845.0,8,4,4,1,5,1
C01871,49,1,3540,590.0,6,8,5,0,1,0
C01872,58,0,1254,627.0,2,30,5,1,3,1
C01873,47,1,6570,657.0,10,74,5,1,4,1
C01874,24,0,1472,736.0,2,99,5,0,4,0
C01875,42,1,5280,440.0,12,13,3,0,2,0
C01876,45,1,2320,464.0,5,52,2,1,3,1
C01877,42,0,7250,725.0,10,56,4,0,3,0
C01878,37,1,5976,498.0,12,68,2,0,5,0
C01879,60,0,6209,887.0,7,25,1,0,1,0
C01880,21,0,3464,433.0,8,23,1,1,5,1
C01881,19,0,3236,809.0,4,58,5,0,2,0
C01882,46,1,1570,314.0,5,83,4,0,3,0
C01883,19,0,717,717.0,1,2,4,0,5,0
C01884,39,1,6156,684.0,9,78,1,1,4,1
C01885,19,0,2520,420.0,6,97,1,1,0,0
C01886,19,0,1138,569.0,2,36,1,0,3,0
C01887,48,0,5740,574.0,10,58,4,0,5,0
C01888,46,1,4152,346.0,12,84,1,1,2,1
C01889,58,1,3808,476.0,8,90,5,1,3,1
C01890,42,1,7667,697.0,11,2,1,1,0,0
C01891,30,1,5780,578.0,10,61,3,0,4,0
C01892,56,1,2956,739.0,4,56,4,1,5,1
C01893,59,0,4024,503.0,8,80,2,0,2,0
C01894,45,0,3670,734.0,5,9,3,0,4,0
C01895,55,0,3575,715.0,5,96,5,1,1,0
C01896,56,1,3753,417.0,9,117,2,1,3,1
C01897,57,0,2268,567.0,4,9,4,0,3,0
C01898,25,0,7056,882.0,8,91,5,0,0,0
C01899,47,1,1996,499.0,4,118,5,1,4,1
C01900,47,1,2436,812.0,3,118,1,0,1,1
C01901,35,1,4300,430.0,10,16,2,0,5,0
C01902,23,1,3228,538.0,6,70,3,0,4,0
C01903,31,0,9746,886.0,11,70,2,1,5,1
C01904,27,1,4495,899.0,5,111,3,0,3,0
C01905,18,1,1106,553.0,2,57,3,1,4,1
C01906,51,1,4168,521.0,8,52,5,0,2,0
C01907,38,1,2202,367.0,6,106,4,0,4,0
C01908,18,0,2355,785.0,3,79,1,0,1,1
C01909,52,0,2697,899.0,3,44,1,0,2,0
C01910,19,1,3805,761.0,5,5,5,0,3,0
C01911,56,0,5523,789.0,7,51,4,1,1,0
C01912,44,1,2765,395.0,7,76,3,0,0,0
C01913,36,1,1612,403.0,4,19,3,0,4,0
C01914,42,0,3260,652.0,5,114,1,0,2,0
C01915,60,0,608,608.0,1,33,2,0,3,0
C01916,37,1,1542,514.0,3,70,3,1,5,1
C01917,46,0,3900,390.0,10,100,5,0,4,0
C01918,58,0,623,623.0,1,105,1,1,3,1
C01919,43,1,7084,644.0,11,2,2,0,4,0
C01920,53,1,4301,391.0,11,94,2,0,4,0
C01921,48,1,2214,369.0,6,10,2,0,0,0
C01922,38,1,4170,834.0,5,27,5,0,5,0
C01923,38,1,8490,849.0,10,31,2,1,0,0
C01924,57,0,4632,772.0,6,67,5,1,0,0
C01925,20,0,2520,504.0,5,67,1,1,5,1
C01926,38,0,4158,378.0,11,19,5,1,5,1
C01927,44,0,8129,739.0,11,1,5,0,5,0
C01928,30,1,7000,875.0,8,100,4,1,3,1
C01929,49,0,10656,888.0,12,45,5,0,1,0
C01930,55,0,6460,646.0,10,43,4,1,1,0
C01931,41,0,2568,321.0,8,67,1,1,2,1
C01932,24,0,2124,354.0,6,2,3,0,4,0
C01933,29,1,1496,748.0,2,61,1,0,1,1
C01934,53,1,5775,525.0,11,85,1,1,0,0
C01935,59,1,4180,836.0,5,61,2,1,0,0
C01936,19,0,2180,545.0,4,90,5,0,2,0
C01937,21,1,3216,536.0,6,55,5,1,2,1
C01938,56,1,1644,548.0,3,81,1,0,3,1
C01939,57,1,7875,875.0,9,105,5,0,5,0
C01940,52,1,5770,577.0,10,99,5,1,3,1
C01941,28,1,1818,606.0,3,45,2,0,4,0
C01942,30,0,3672,459.0,8,120,1,1,4,1
C01943,41,0,3829,547.0,7,65,3,0,5,0
C01944,25,0,2950,590.0,5,103,5,1,1,0
C01945,57,0,7550,755.0,10,43,5,0,1,0
C01946,36,1,10140,845.0,12,15,3,1,3,1
C01947,45,1,2325,775.0,3,102,2,1,3,1
C01948,44,0,679,679.0,1,21,4,0,3,0
C01949,42,0,496,496.0,1,7,2,1,1,0
C01950,46,1,1852,463.0,4,82,2,0,2,0
C01951,40,1,3240,648.0,5,12,2,0,3,0
C01952,23,1,3430,686.0,5,60,1,0,4,0
C01953,22,0,4224,352.0,12,118,5,0,1,0
C01954,47,1,1304,326.0,4,64,2,1,5,1
C01955,36,1,4800,480.0,10,16,2,0,5,0
C01956,49,1,1875,375.0,5,2,4,1,3,1
C01957,56,1,3648,304.0,12,69,5,1,4,1
C01958,46,0,8327,757.0,11,110,3,1,4,1
C01959,39,1,6710,610.0,11,29,1,0,4,0
C01960,54,0,6992,874.0,8,82,4,1,5,1
C01961,33,0,8450,845.0,10,105,5,1,0,0
C01962,21,1,4103,373.0,11,87,4,0,5,0
C01963,26,0,1252,313.0,4,60,1,0,2,0
C01964,26,0,4255,851.0,5,64,1,1,2,1
C01965,34,0,3460,346.0,10,58,5,1,4,1
C01966,53,1,4510,410.0,11,114,3,1,4,1
C01967,27,0,2472,618.0,4,34,2,0,3,0
C01968,31,1,9876,823.0,12,11,1,0,0,0
C01969,58,1,2704,338.0,8,29,2,1,5,1
C01970,33,1,2428,607.0,4,57,3,0,2,0
C01971,54,0,6381,709.0,9,87,3,0,5,0
C01972,26,1,3940,394.0,10,38,4,1,2,1
C01973,49,1,5988,499.0,12,8,4,0,2,0
C01974,41,1,4968,414.0,12,86,2,1,3,1
C01975,57,0,654,654.0,1,53,4,0,5,0
C01976,30,1,3952,494.0,8,31,2,1,5,1
C01977,41,1,7910,791.0,10,38,1,0,4,0
C01978,60,0,3480,696.0,5,76,2,0,4,0
C01979,21,1,3983,569.0,7,95,2,0,0,0
C01980,30,0,3225,645.0,5,86,2,0,1,0
C01981,23,1,3668,524.0,7,86,3,1,5,1
C01982,49,1,3703,529.0,7,31,3,0,3,0
C01983,43,0,9000,750.0,12,107,5,1,3,1
C01984,50,1,1880,376.0,5,87,1,1,2,1
C01985,57,1,2784,348.0,8,82,4,0,5,0
C01986,28,1,1022,511.0,2,14,3,0,5,0
C01987,37,1,9360,780.0,12,41,4,0,5,0
C01988,46,0,2118,353.0,6,41,1,1,5,1
C01989,23,1,4904,613.0,8,37,1,1,0,0
C01990,48,1,3580,358.0,10,22,3,0,2,0
C01991,59,0,6860,686.0,10,26,3,1,5,1
C01992,58,0,10524,877.0,12,58,5,1,3,1
C01993,60,0,3500,350.0,10,53,5,0,5,0
C01994,43,1,2842,406.0,7,47,4,1,2,1
C01995,46,0,4188,698.0,6,43,4,1,3,1
C01996,42,0,1364,341.0,4,103,4,0,0,0
C01997,59,1,6576,822.0,8,10,2,1,1,0
C01998,19,0,3992,499.0,8,13,3,0,4,0
C01999,33,0,3128,391.0,8,32,4,1,1,0
C02000,55,0,3850,770.0,5,87,1,0,0,0
C02001,45,0,2685,895.0,3,50,2,1,0,0
C02002,33,1,2568,856.0,3,58,5,1,2,1
C02003,52,0,455,455.0,1,44,5,0,3,0
C02004,29,1,2346,391.0,6,115,5,1,2,1
C02005,58,0,990,495.0,2,94,5,1,2,1
C02006,30,1,7605,845.0,9,2,1,0,5,0
C02007,29,0,7524,684.0,11,104,4,0,3,0
C02008,55,1,1644,548.0,3,73,3,1,5,1
C02009,58,1,7080,590.0,12,115,3,0,5,0
C02010,21,0,3585,717.0,5,24,2,0,4,0
C02011,47,1,8393,763.0,11,114,1,0,4,0
C02012,40,0,1442,721.0,2,2,1,1,1,0
C02013,47,0,1310,655.0,2,49,5,1,0,0
C02014,47,1,7876,716.0,11,52,2,1,5,1
C02015,45,0,5136,642.0,8,20,1,0,0,0
C02016,45,1,5424,678.0,8,48,1,0,3,0
C02017,19,0,4624,578.0,8,110,1,1,0,0
C02018,57,1,921,307.0,3,54,3,1,5,1
C02019,56,1,7824,652.0,12,5,4,0,5,0
C02020,32,1,2727,303.0,9,8,4,0,0,0
C02021,37,0,882,441.0,2,16,1,1,0,0
C02022,29,1,7380,615.0,12,61,2,0,4,0
C02023,54,0,3470,347.0,10,72,4,0,1,0
C02024,50,1,1292,646.0,2,109,1,0,5,1
C02025,54,0,3535,707.0,5,50,4,1,2,1
C02026,55,0,1228,307.0,4,75,3,0,4,0
C02027,27,1,8096,736.0,11,34,1,1,0,0
C02028,41,1,5100,850.0,6,32,1,1,4,1
C02029,60,1,4869,541.0,9,52,4,1,1,0
C02030,19,1,5665,515.0,11,31,4,1,0,0
C02031,23,1,5540,554.0,10,41,2,0,4,0
C02032,31,0,2824,353.0,8,58,3,0,4,0
C02033,20,0,3378,563.0,6,72,4,0,0,0
C02034,24,1,1576,788.0,2,11,3,1,1,0
C02035,35,1,8899,809.0,11,94,2,0,2,0
C02036,44,0,1666,833.0,2,115,3,1,2,1
C02037,30,1,4598,418.0,11,52,4,0,1,0
C02038,51,1,881,881.0,1,60,4,1,2,1
C02039,49,0,1326,442.0,3,23,4,1,0,0
C02040,57,1,3976,497.0,8,38,2,1,2,1
C02041,44,0,8880,888.0,10,9,2,0,2,0
C02042,50,0,3296,412.0,8,99,1,1,1,0
C02043,28,0,3452,863.0,4,3,4,0,0,0
C02044,22,1,1558,779.0,2,119,4,0,0,0
C02045,35,1,5070,507.0,10,77,5,1,5,1
C02046,35,0,6228,692.0,9,50,5,0,2,0
C02047,55,0,3630,726.0,5,110,2,0,4,0
C02048,20,0,3120,312.0,10,113,1,0,0,0
C02049,54,1,7788,649.0,12,90,5,1,5,1
C02050,56,1,3514,502.0,7,50,4,0,4,0
C02051,43,0,2716,388.0,7,20,5,1,4,1
C02052,25,0,4495,899.0,5,47,2,1,4,1
C02053,46,0,1640,328.0,5,30,3,1,2,1
C02054,29,0,8060,806.0,10,68,2,1,3,1
C02055,51,0,3888,324.0,12,1,4,1,2,1
C02056,40,0,6440,805.0,8,64,5,1,0,0
C02057,22,1,3220,644.0,5,97,5,1,5,1
C02058,40,0,1654,827.0,2,117,4,1,5,1
C02059,19,0,9526,866.0,11,77,3,1,3,1
C02060,34,0,3600,900.0,4,113,4,1,4,1
C02061,39,0,4053,579.0,7,30,3,1,4,1
C02062,19,0,2190,438.0,5,4,5,1,1,0
C02063,27,0,3984,664.0,6,51,1,1,3,1
C02064,21,0,5584,698.0,8,64,3,1,5,1
C02065,19,0,3060,612.0,5,103,2,0,1,0
C02066,56,1,5304,663.0,8,116,1,1,0,0
C02067,51,0,5886,654.0,9,104,1,1,5,1
C02068,40,0,4416,736.0,6,80,1,1,0,0
C02069,25,1,731,731.0,1,89,3,0,0,0
C02070,34,0,3630,330.0,11,88,1,0,5,0
C02071,19,0,1485,495.0,3,20,2,1,5,1
C02072,26,0,7911,879.0,9,63,2,1,0,0
C02073,28,0,1685,337.0,5,15,5,1,2,1
C02074,37,1,4176,696.0,6,5,1,1,0,0
C02075,40,0,6530,653.0,10,89,4,0,1,0
C02076,19,0,1521,507.0,3,73,5,0,5,0
C02077,41,0,2215,443.0,5,84,1,0,0,0
C02078,28,1,4256,532.0,8,71,3,1,1,0
C02079,38,1,6984,873.0,8,71,2,1,4,1
C02080,50,0,695,695.0,1,14,3,1,4,1
C02081,46,1,10512,876.0,12,109,2,1,4,1
C02082,45,0,8664,722.0,12,64,3,1,3,1
C02083,24,1,744,744.0,1,65,1,0,2,1
C02084,38,0,549,549.0,1,94,4,0,2,0
C02085,35,1,3485,697.0,5,27,1,1,1,0
C02086,47,0,5100,510.0,10,44,4,1,4,1
C02087,24,0,8180,818.0,10,88,1,0,5,0
C02088,37,0,6008,751.0,8,72,5,0,5,0
C02089,30,0,1490,745.0,2,97,1,1,2,1
C02090,38,0,7731,859.0,9,56,1,0,3,0
C02091,55,0,1860,465.0,4,18,2,1,2,1
C02092,31,0,2466,822.0,3,114,4,0,1,0
C02093,60,1,8503,773.0,11,98,3,0,5,0
C02094,30,0,974,487.0,2,48,2,1,1,0
C02095,47,0,5088,636.0,8,93,1,1,4,1
C02096,45,1,475,475.0,1,107,1,0,3,1
C02097,25,1,315,315.0,1,13,5,1,4,1
C02098,24,0,8064,896.0,9,52,2,0,1,0
C02099,44,1,788,394.0,2,52,5,0,0,0
C02100,19,0,1042,521.0,2,20,5,0,1,0
C02101,41,0,4692,391.0,12,42,3,1,1,0
C02102,47,0,3730,746.0,5,24,4,1,5,1
C02103,24,1,945,315.0,3,98,5,0,0,0
C02104,46,0,1755,351.0,5,47,4,1,0,0
C02105,46,1,6984,873.0,8,57,3,0,2,0
C02106,50,0,2562,427.0,6,88,4,1,5,1
C02107,29,0,6132,876.0,7,55,5,1,5,1
C02108,57,0,5517,613.0,9,29,4,0,1,0
C02109,20,1,3861,351.0,11,19,5,1,3,1
C02110,53,1,10032,836.0,12,111,5,1,3,1
C02111,47,0,413,413.0,1,6,4,0,2,0
C02112,58,1,4656,776.0,6,100,4,1,1,0
C02113,55,0,413,413.0,1,53,2,1,0,0
C02114,53,1,2842,406.0,7,75,1,1,5,1
C02115,60,0,7380,820.0,9,35,3,0,2,0
C02116,55,1,5184,864.0,6,30,3,0,5,0
C02117,60,0,10644,887.0,12,56,4,1,1,0
C02118,23,1,7430,743.0,10,26,1,0,2,0
C02119,38,1,436,436.0,1,33,5,0,1,0
C02120,28,1,3052,436.0,7,102,5,1,0,0
C02121,29,1,2181,727.0,3,4,3,0,3,0
C02122,36,1,2508,627.0,4,36,1,1,4,1
C02123,28,1,1590,318.0,5,79,2,0,1,0
C02124,38,0,2740,548.0,5,17,3,0,4,0
C02125,37,0,6248,781.0,8,73,3,1,3,1
C02126,59,0,5076,564.0,9,83,5,1,0,0
C02127,41,0,3020,755.0,4,117,4,1,5,1
C02128,58,1,783,783.0,1,6,3,1,1,0
C02129,19,1,1740,580.0,3,39,5,0,2,0
C02130,36,0,2912,728.0,4,29,4,1,4,1
C02131,44,0,2933,419.0,7,108,3,0,5,0
C02132,20,0,1338,669.0,2,31,5,1,1,0
C02133,39,1,4360,545.0,8,114,5,0,5,0
C02134,38,1,9192,766.0,12,116,2,0,3,0
C02135,24,1,8424,702.0,12,73,1,1,4,1
C02136,20,1,4473,639.0,7,113,1,0,5,0
C02137,26,0,875,875.0,1,83,1,1,0,1
C02138,35,0,4720,590.0,8,86,4,1,4,1
C02139,39,1,527,527.0,1,9,4,1,1,0
C02140,19,0,4368,546.0,8,112,2,1,1,0
C02141,29,1,2765,395.0,7,79,2,1,1,0
C02142,27,0,2979,331.0,9,83,4,1,5,1
C02143,31,0,3040,608.0,5,101,5,0,3,0
C02144,49,1,5859,651.0,9,2,4,0,0,0
C02145,41,1,6912,576.0,12,15,4,1,1,0
C02146,42,0,975,325.0,3,77,5,0,0,0
C02147,36,0,6118,874.0,7,7,1,1,2,1
C02148,56,0,3520,440.0,8,56,5,0,3,0
C02149,53,1,525,525.0,1,47,5,1,4,1
C02150,37,0,2480,620.0,4,19,4,0,3,0
C02151,36,0,1636,409.0,4,103,2,1,5,1
C02152,20,0,716,716.0,1,61,5,0,5,0
C02153,47,1,9031,821.0,11,35,2,0,2,0
C02154,43,1,2280,380.0,6,21,1,0,5,0
C02155,46,0,6534,726.0,9,3,4,0,1,0
C02156,38,0,6296,787.0,8,2,4,1,0,0
C02157,50,0,477,477.0,1,17,1,0,1,0
C02158,21,1,1359,453.0,3,82,2,0,3,1
C02159,46,1,1535,307.0,5,78,5,1,2,1
C02160,31,0,7660,766.0,10,114,5,0,0,0
C02161,47,1,5908,844.0,7,27,3,0,1,0
C02162,56,0,4524,754.0,6,69,1,0,5,0
C02163,18,1,1425,475.0,3,97,3,0,4,0
C02164,32,0,1604,401.0,4,22,5,0,5,0
C02165,23,0,7641,849.0,9,55,3,0,1,0
C02166,34,1,1370,685.0,2,48,5,1,4,1
C02167,20,0,6612,551.0,12,94,2,1,0,0
C02168,55,0,1526,763.0,2,40,3,0,4,0
C02169,55,1,3744,416.0,9,76,1,1,1,0
C02170,40,1,10692,891.0,12,120,3,0,1,0
C02171,41,0,5726,818.0,7,36,1,0,1,0
C02172,52,0,1776,444.0,4,9,2,0,1,0
C02173,58,0,3344,836.0,4,79,1,1,1,0
C02174,37,0,8700,870.0,10,24,1,0,3,0
C02175,47,0,2530,506.0,5,97,1,1,3,1
C02176,57,1,10560,880.0,12,4,5,0,2,0
C02177,47,1,7056,588.0,12,6,1,0,4,0
C02178,40,1,6489,721.0,9,24,5,0,0,0
C02179,39,0,7640,764.0,10,9,5,0,3,0
C02180,26,0,2036,509.0,4,98,1,1,3,1
C02181,49,1,7430,743.0,10,83,4,1,1,0
C02182,55,0,3415,683.0,5,90,2,0,2,0
C02183,41,0,1478,739.0,2,114,2,1,0,1
C02184,23,0,4059,369.0,11,104,3,1,3,1
C02185,56,1,1158,579.0,2,69,3,1,4,1
C02186,40,1,5832,648.0,9,38,1,1,5,1
C02187,58,0,586,586.0,1,99,1,1,3,1
C02188,57,1,7821,711.0,11,88,5,0,0,0
C02189,27,1,1092,546.0,2,6,3,1,2,1
C02190,45,0,6193,563.0,11,53,3,0,2,0
C02191,20,1,10224,852.0,12,21,2,1,1,0
C02192,28,1,3108,518.0,6,75,5,1,3,1
C02193,49,0,8602,782.0,11,96,3,1,4,1
C02194,32,0,3324,554.0,6,52,1,1,2,1
C02195,22,0,1615,323.0,5,15,1,0,2,0
C02196,35,1,5978,854.0,7,71,1,0,0,0
C02197,24,1,4254,709.0,6,40,1,0,3,0
C02198,52,1,3935,787.0,5,11,2,0,3,0
C02199,28,0,4796,436.0,11,5,5,1,2,1
C02200,56,1,2544,848.0,3,17,4,1,3,1
C02201,24,0,1718,859.0,2,98,3,1,2,1
C02202,52,1,5904,656.0,9,105,4,0,3,0
C02203,50,1,5368,488.0,11,49,2,1,2,1
C02204,28,1,5820,485.0,12,59,2,1,1,0
C02205,25,0,2535,845.0,3,86,1,1,3,1
C02206,27,1,7280,728.0,10,23,4,1,3,1
C02207,18,1,413,413.0,1,113,2,0,0,1
C02208,51,1,4295,859.0,5,22,4,1,3,1
C02209,49,1,338,338.0,1,66,1,0,0,1
C02210,22,0,5121,569.0,9,113,1,0,5,0
C02211,32,1,6570,730.0,9,73,5,1,0,0
C02212,34,0,359,359.0,1,28,3,0,0,0
C02213,26,1,558,558.0,1,75,3,1,2,1
C02214,30,0,4050,405.0,10,67,2,1,1,0
C02215,22,0,3888,486.0,8,79,4,0,3,0
C02216,21,1,4704,784.0,6,21,2,1,5,1
C02217,36,1,8208,684.0,12,58,5,1,0,0
C02218,32,1,4215,843.0,5,35,5,1,0,0
C02219,38,0,4272,356.0,12,71,5,1,1,0
C02220,22,1,4000,800.0,5,36,2,0,3,0
C02221,48,0,7112,889.0,8,14,4,1,0,0
C02222,36,0,5121,569.0,9,83,3,1,4,1
C02223,33,1,5220,522.0,10,37,3,0,3,0
C02224,18,0,1676,838.0,2,83,5,1,1,0
C02225,27,0,2271,757.0,3,112,1,1,4,1
C02226,53,0,3318,553.0,6,35,4,1,0,0
C02227,37,1,4851,441.0,11,19,1,1,3,1
C02228,43,1,2216,554.0,4,115,1,1,5,1
C02229,56,0,7960,796.0,10,56,5,0,3,0
C02230,24,0,325,325.0,1,64,1,0,4,1
C02231,57,1,2525,505.0,5,98,4,1,4,1
C02232,55,0,3636,404.0,9,35,1,1,2,1
C02233,31,0,3168,396.0,8,41,1,1,3,1
C02234,24,0,5632,512.0,11,53,5,0,0,0
C02235,57,1,322,322.0,1,119,4,1,1,0
C02236,33,1,3384,846.0,4,7,3,1,4,1
C02237,35,1,8437,767.0,11,50,1,1,4,1
C02238,50,1,3324,554.0,6,30,5,1,0,0
C02239,27,0,5196,866.0,6,17,4,0,0,0
C02240,44,1,5555,505.0,11,84,4,0,3,0
C02241,29,1,5292,588.0,9,117,2,0,4,0
C02242,58,0,3960,396.0,10,81,4,0,2,0
C02243,28,0,6028,548.0,11,1,1,1,1,0
C02244,52,0,3720,465.0,8,117,2,1,4,1
C02245,47,0,3258,362.0,9,10,4,1,5,1
C02246,31,0,1518,506.0,3,49,2,1,2,1
C02247,49,0,2529,843.0,3,85,1,0,2,1
C02248,37,0,3157,451.0,7,1,3,1,5,1
C02249,29,0,3795,345.0,11,61,5,0,0,0
C02250,40,1,5676,516.0,11,99,4,0,3,0
C02251,41,1,2244,748.0,3,36,3,0,0,0
C02252,56,0,1914,319.0,6,8,3,0,4,0
C02253,43,1,2253,751.0,3,82,3,0,1,0
C02254,59,1,10464,872.0,12,72,1,1,3,1
C02255,47,0,5352,446.0,12,8,2,1,5,1
C02256,29,1,1360,680.0,2,77,2,0,1,1
C02257,23,0,5005,715.0,7,81,1,1,2,1
C02258,21,0,1731,577.0,3,43,4,0,5,0
C02259,25,0,616,308.0,2,120,3,0,2,0
C02260,31,1,2702,386.0,7,101,3,0,0,0
C02261,54,0,2432,608.0,4,119,1,0,0,0
C02262,32,0,3712,464.0,8,15,3,1,2,1
C02263,47,0,4400,400.0,11,104,1,0,4,0
C02264,18,0,1506,502.0,3,35,3,1,3,1
C02265,32,0,1536,384.0,4,71,3,0,4,0
C02266,29,0,479,479.0,1,34,2,1,5,1
C02267,43,1,2448,816.0,3,55,3,1,2,1
C02268,50,0,6080,608.0,10,2,5,0,0,0
C02269,29,1,699,699.0,1,46,3,0,1,0
C02270,18,0,9372,852.0,11,76,3,1,2,1
C02271,18,0,3520,704.0,5,92,5,1,3,1
C02272,53,1,5684,812.0,7,54,1,0,4,0
C02273,42,0,2208,368.0,6,115,5,0,2,0
C02274,34,1,3534,589.0,6,103,1,0,0,0
C02275,25,0,5517,613.0,9,5,5,0,4,0
C02276,59,0,2224,556.0,4,10,2,0,3,0
C02277,28,0,4260,426.0,10,85,4,0,1,0
C02278,50,0,2233,319.0,7,43,1,1,1,0
C02279,19,0,6420,535.0,12,23,5,0,2,0
C02280,49,0,5278,754.0,7,95,4,1,3,1
